age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre
22,Other,Premium,10.69,7,Africa,TV,17.99,0,Gift Card,2,1.34,Drama
27,Other,Basic,8.88,46,Asia,TV,8.99,1,Debit Card,2,0.19,Action
26,Male,Basic,2.18,37,Europe,Mobile,8.99,1,PayPal,5,0.06,Comedy
54,Male,Basic,30.0,9,Asia,Tablet,8.99,0,Credit Card,4,3.0,Drama
45,Male,Premium,17.57,37,Africa,TV,17.99,0,PayPal,4,0.46,Horror
44,Female,Basic,6.0,44,Europe,Laptop,8.99,1,Crypto,4,0.13,Horror
24,Other,Standard,0.72,56,South America,TV,13.99,1,Crypto,2,0.01,Romance
64,Male,Premium,2.66,57,North America,Desktop,17.99,1,Credit Card,2,0.05,Romance
41,Female,Standard,4.13,26,Asia,TV,13.99,1,PayPal,3,0.15,Horror
42,Other,Premium,0.15,5,South America,Tablet,17.99,0,Debit Card,4,0.02,Sci-Fi
30,Female,Premium,6.24,29,Oceania,Tablet,17.99,0,Gift Card,3,0.21,Sci-Fi
28,Male,Standard,10.69,51,Asia,Laptop,13.99,1,Crypto,3,0.21,Comedy
24,Female,Basic,26.07,27,Asia,Laptop,8.99,0,Credit Card,2,0.93,Sci-Fi
23,Other,Premium,12.51,11,Europe,Mobile,17.99,0,Crypto,4,1.04,Documentary
30,Female,Basic,1.6,56,Europe,Desktop,8.99,1,Debit Card,2,0.03,Horror
35,Female,Basic,1.1,25,North America,Laptop,8.99,1,PayPal,2,0.04,Horror
22,Other,Premium,17.85,46,South America,TV,17.99,1,PayPal,2,0.38,Romance
35,Female,Basic,1.1,35,Africa,TV,8.99,1,PayPal,2,0.03,Sci-Fi
35,Female,Basic,37.93,14,Africa,Desktop,8.99,0,Crypto,4,2.53,Romance
22,Female,Basic,0.68,21,Oceania,TV,8.99,1,Debit Card,1,0.03,Action
43,Male,Premium,13.49,8,Europe,Desktop,17.99,0,Gift Card,4,1.5,Documentary
33,Male,Premium,0.69,13,Asia,Tablet,17.99,1,Crypto,4,0.05,Documentary
48,Female,Premium,10.54,19,Europe,Mobile,17.99,0,Credit Card,1,0.53,Sci-Fi
68,Female,Premium,1.85,3,Europe,Tablet,17.99,0,Gift Card,5,0.46,Romance
58,Other,Standard,1.32,29,Oceania,Mobile,13.99,1,PayPal,2,0.04,Documentary
49,Other,Basic,10.47,43,Africa,Laptop,8.99,1,Debit Card,5,0.24,Documentary
24,Other,Basic,2.59,24,North America,Mobile,8.99,1,Gift Card,3,0.1,Horror
66,Other,Standard,26.89,17,Africa,Desktop,13.99,0,Gift Card,1,1.49,Documentary
26,Male,Premium,1.87,26,South America,TV,17.99,1,Crypto,3,0.07,Comedy
32,Female,Basic,6.82,42,Africa,Mobile,8.99,1,Credit Card,5,0.16,Comedy
54,Female,Basic,6.76,52,Asia,Tablet,8.99,1,PayPal,5,0.13,Drama
45,Female,Premium,1.85,23,Asia,TV,17.99,1,Crypto,5,0.08,Sci-Fi
59,Other,Premium,8.88,16,South America,Mobile,17.99,0,Debit Card,1,0.52,Romance
67,Other,Basic,17.08,33,South America,TV,8.99,0,Credit Card,5,0.5,Drama
61,Female,Basic,12.55,8,Africa,TV,8.99,0,PayPal,3,1.39,Romance
22,Female,Standard,3.05,48,South America,Desktop,13.99,1,Crypto,4,0.06,Documentary
23,Other,Basic,14.42,2,Africa,Tablet,8.99,0,Crypto,2,4.81,Romance
61,Female,Standard,16.83,46,South America,Mobile,13.99,0,PayPal,5,0.36,Romance
66,Male,Standard,1.65,44,Africa,TV,13.99,1,PayPal,2,0.04,Romance
39,Female,Standard,2.76,1,South America,Mobile,13.99,0,PayPal,3,1.38,Documentary
68,Other,Premium,1.23,12,Asia,Mobile,17.99,1,Crypto,5,0.09,Horror
52,Other,Premium,3.1,6,Europe,Tablet,17.99,0,Credit Card,3,0.44,Documentary
21,Female,Premium,34.18,47,Europe,Mobile,17.99,0,Gift Card,1,0.71,Comedy
53,Male,Standard,16.06,57,North America,Tablet,13.99,1,Gift Card,4,0.28,Action
68,Male,Basic,5.26,45,Asia,Desktop,8.99,1,Gift Card,1,0.11,Action
46,Female,Standard,4.76,43,Europe,Desktop,13.99,1,PayPal,5,0.11,Romance
20,Other,Premium,1.78,34,Asia,Desktop,17.99,1,Credit Card,5,0.05,Action
34,Male,Basic,10.48,60,Europe,Desktop,8.99,1,Crypto,5,0.17,Romance
31,Male,Basic,1.61,41,North America,Tablet,8.99,1,Gift Card,2,0.04,Sci-Fi
31,Male,Premium,4.0,10,South America,Mobile,17.99,0,Debit Card,5,0.36,Comedy
24,Female,Basic,6.65,41,Europe,Desktop,8.99,1,Crypto,2,0.16,Romance
66,Other,Basic,12.76,0,North America,Tablet,8.99,0,Credit Card,1,12.76,Sci-Fi
26,Female,Basic,7.83,1,North America,Tablet,8.99,0,Credit Card,1,3.92,Documentary
53,Female,Standard,2.34,46,Asia,Desktop,13.99,1,PayPal,1,0.05,Romance
32,Other,Basic,8.18,16,Oceania,Desktop,8.99,0,Debit Card,4,0.48,Sci-Fi
33,Other,Premium,9.1,26,South America,Laptop,17.99,0,Gift Card,2,0.34,Drama
49,Female,Premium,15.64,1,Africa,Tablet,17.99,0,PayPal,4,7.82,Horror
46,Male,Standard,8.72,8,Europe,Desktop,13.99,0,Debit Card,5,0.97,Documentary
29,Male,Basic,3.75,49,South America,Tablet,8.99,1,Crypto,1,0.07,Romance
69,Other,Basic,2.86,1,South America,Laptop,8.99,0,Gift Card,4,1.43,Action
54,Male,Basic,1.29,49,Europe,Laptop,8.99,1,Credit Card,4,0.03,Sci-Fi
59,Male,Standard,4.14,55,South America,Desktop,13.99,1,Crypto,5,0.07,Horror
18,Male,Premium,2.53,38,Asia,Mobile,17.99,1,Debit Card,3,0.06,Sci-Fi
42,Male,Premium,22.19,6,Asia,Desktop,17.99,0,PayPal,2,3.17,Sci-Fi
47,Other,Standard,2.92,56,South America,Mobile,13.99,1,Debit Card,5,0.05,Drama
23,Other,Basic,10.62,52,North America,Mobile,8.99,1,Gift Card,4,0.2,Comedy
51,Male,Standard,18.0,60,South America,Desktop,13.99,0,Debit Card,4,0.3,Romance
30,Female,Basic,8.52,11,Asia,Laptop,8.99,0,Gift Card,4,0.71,Action
65,Other,Basic,9.95,8,North America,Laptop,8.99,0,Crypto,5,1.11,Comedy
70,Female,Premium,9.25,8,South America,Tablet,17.99,0,PayPal,5,1.03,Documentary
49,Female,Basic,9.65,8,Asia,Laptop,8.99,0,Crypto,3,1.07,Romance
37,Male,Premium,0.64,10,Europe,Desktop,17.99,1,Gift Card,5,0.06,Comedy
70,Other,Standard,1.34,0,Asia,TV,13.99,0,Debit Card,1,1.34,Documentary
26,Male,Premium,10.65,37,South America,TV,17.99,1,Credit Card,3,0.28,Horror
64,Male,Premium,3.74,32,North America,Tablet,17.99,1,PayPal,3,0.11,Drama
43,Female,Premium,12.51,47,Oceania,TV,17.99,1,Credit Card,1,0.26,Action
59,Other,Premium,32.81,0,North America,Laptop,17.99,0,Debit Card,3,32.81,Sci-Fi
60,Male,Premium,6.91,46,North America,Tablet,17.99,1,Debit Card,1,0.15,Action
60,Female,Basic,4.46,10,Europe,Laptop,8.99,1,Gift Card,5,0.41,Action
69,Other,Basic,2.16,57,Europe,Tablet,8.99,1,Crypto,2,0.04,Action
42,Other,Premium,6.34,28,Asia,TV,17.99,0,Gift Card,1,0.22,Documentary
47,Other,Premium,12.5,18,Africa,Mobile,17.99,0,Credit Card,1,0.66,Drama
54,Other,Premium,5.37,35,Oceania,Desktop,17.99,1,Crypto,4,0.15,Romance
35,Male,Standard,32.86,25,Oceania,TV,13.99,0,Gift Card,4,1.26,Romance
50,Other,Premium,12.5,56,Asia,Tablet,17.99,0,Credit Card,5,0.22,Action
69,Female,Premium,1.75,6,Oceania,Mobile,17.99,0,PayPal,5,0.25,Romance
25,Other,Basic,19.31,5,Africa,Mobile,8.99,0,PayPal,2,3.22,Documentary
51,Female,Basic,17.62,55,Asia,Laptop,8.99,1,Debit Card,4,0.31,Comedy
23,Female,Standard,3.7,6,Africa,Mobile,13.99,0,PayPal,3,0.53,Drama
39,Other,Premium,7.99,50,Asia,Mobile,17.99,1,PayPal,3,0.16,Drama
22,Other,Premium,8.18,29,Oceania,Desktop,17.99,0,Gift Card,2,0.27,Horror
51,Other,Premium,12.41,53,Asia,Laptop,17.99,1,Gift Card,3,0.23,Romance
52,Other,Basic,28.04,11,Europe,Laptop,8.99,0,Debit Card,2,2.34,Action
51,Male,Standard,5.05,24,North America,Tablet,13.99,0,Gift Card,3,0.2,Action
68,Male,Premium,10.0,60,North America,Desktop,17.99,1,Crypto,4,0.16,Horror
46,Other,Basic,2.04,26,North America,Mobile,8.99,1,Gift Card,4,0.08,Action
55,Other,Premium,2.69,37,Africa,TV,17.99,1,Debit Card,2,0.07,Sci-Fi
70,Male,Standard,17.8,48,North America,Mobile,13.99,1,Gift Card,2,0.36,Drama
56,Other,Premium,36.2,3,Europe,Mobile,17.99,0,Gift Card,5,9.05,Sci-Fi
24,Male,Standard,0.49,2,Oceania,Laptop,13.99,0,Debit Card,2,0.16,Romance
68,Male,Standard,0.88,32,Europe,Laptop,13.99,1,Credit Card,3,0.03,Documentary
59,Other,Basic,12.02,4,North America,Mobile,8.99,0,Crypto,2,2.4,Action
28,Female,Standard,11.94,1,Oceania,Tablet,13.99,0,Crypto,2,5.97,Comedy
36,Male,Premium,3.28,15,South America,Tablet,17.99,1,PayPal,3,0.2,Horror
31,Other,Basic,7.46,45,Oceania,Mobile,8.99,1,Credit Card,2,0.16,Action
18,Female,Standard,25.19,11,North America,TV,13.99,0,PayPal,1,2.1,Horror
30,Female,Basic,2.99,51,Europe,Laptop,8.99,1,Credit Card,4,0.06,Horror
58,Male,Basic,14.69,30,Europe,TV,8.99,1,Crypto,2,0.47,Horror
24,Male,Basic,9.34,17,Asia,TV,8.99,0,PayPal,4,0.52,Sci-Fi
62,Female,Premium,6.03,49,Oceania,TV,17.99,1,Debit Card,2,0.12,Horror
35,Other,Premium,1.45,12,Africa,Laptop,17.99,1,Credit Card,2,0.11,Documentary
54,Other,Basic,29.19,28,Asia,Tablet,8.99,0,Gift Card,2,1.01,Romance
42,Other,Basic,8.18,15,South America,Laptop,8.99,0,Gift Card,2,0.51,Horror
36,Female,Standard,7.28,2,North America,Tablet,13.99,0,Debit Card,4,2.43,Sci-Fi
47,Other,Premium,5.41,10,Oceania,Tablet,17.99,0,Debit Card,3,0.49,Horror
45,Other,Standard,4.13,4,South America,Tablet,13.99,0,Debit Card,2,0.83,Comedy
36,Other,Premium,5.09,26,Europe,Laptop,17.99,0,Debit Card,4,0.19,Documentary
23,Male,Standard,22.05,53,South America,Laptop,13.99,0,Debit Card,3,0.41,Action
58,Other,Standard,14.37,1,North America,TV,13.99,0,Debit Card,3,7.18,Action
27,Female,Standard,2.62,10,South America,Desktop,13.99,1,Crypto,4,0.24,Action
40,Other,Premium,2.78,12,North America,Laptop,17.99,1,PayPal,2,0.21,Drama
47,Other,Standard,3.3,51,Europe,Tablet,13.99,1,Debit Card,5,0.06,Horror
57,Other,Premium,13.72,29,South America,Desktop,17.99,0,Credit Card,1,0.46,Sci-Fi
52,Other,Standard,12.96,40,South America,Mobile,13.99,1,Gift Card,4,0.32,Comedy
25,Other,Standard,1.7,21,Oceania,TV,13.99,1,PayPal,3,0.08,Drama
32,Male,Premium,30.07,24,South America,Mobile,17.99,0,Debit Card,3,1.2,Documentary
32,Other,Basic,8.94,24,Oceania,Tablet,8.99,1,Crypto,3,0.36,Drama
44,Other,Standard,5.3,29,Africa,Mobile,13.99,0,Gift Card,1,0.18,Documentary
20,Female,Basic,1.98,2,Asia,Tablet,8.99,1,Crypto,1,0.66,Sci-Fi
51,Male,Standard,20.53,1,Europe,Laptop,13.99,0,Debit Card,4,10.27,Comedy
64,Other,Basic,0.95,50,Africa,Tablet,8.99,1,Credit Card,2,0.02,Action
47,Other,Premium,3.3,24,North America,Desktop,17.99,1,Crypto,4,0.13,Action
25,Other,Basic,2.2,55,North America,Tablet,8.99,1,Gift Card,4,0.04,Romance
56,Other,Standard,34.8,2,Oceania,Desktop,13.99,0,Debit Card,4,11.6,Drama
59,Other,Premium,10.17,14,South America,Laptop,17.99,0,Debit Card,3,0.68,Action
45,Male,Standard,43.5,7,North America,Desktop,13.99,0,Gift Card,5,5.44,Drama
68,Other,Premium,13.82,44,Oceania,TV,17.99,1,Gift Card,4,0.31,Comedy
50,Other,Premium,13.02,51,South America,Desktop,17.99,1,Crypto,2,0.25,Romance
20,Other,Standard,2.0,24,Europe,Tablet,13.99,1,Credit Card,2,0.08,Action
23,Female,Basic,3.03,45,Africa,Laptop,8.99,1,Debit Card,3,0.07,Drama
45,Other,Basic,11.67,16,North America,Tablet,8.99,0,PayPal,1,0.69,Sci-Fi
19,Other,Premium,3.81,45,Oceania,TV,17.99,1,Debit Card,3,0.08,Documentary
34,Other,Standard,12.44,59,Asia,TV,13.99,0,Credit Card,4,0.21,Drama
54,Male,Basic,14.95,44,Europe,Desktop,8.99,1,Debit Card,1,0.33,Horror
47,Female,Standard,1.23,54,Asia,TV,13.99,1,Crypto,1,0.02,Documentary
32,Male,Basic,24.51,50,Africa,Laptop,8.99,1,PayPal,3,0.48,Romance
30,Male,Premium,5.12,59,Europe,Mobile,17.99,1,PayPal,1,0.09,Action
59,Other,Standard,19.18,20,Oceania,Desktop,13.99,0,Crypto,2,0.91,Horror
54,Other,Standard,25.32,57,Asia,Mobile,13.99,0,Credit Card,3,0.44,Drama
44,Male,Basic,4.99,57,Europe,Laptop,8.99,1,Credit Card,3,0.09,Drama
35,Male,Standard,1.75,41,Europe,TV,13.99,1,PayPal,1,0.04,Romance
56,Male,Premium,42.86,41,Europe,TV,17.99,0,PayPal,3,1.02,Action
18,Other,Premium,4.12,47,Europe,Mobile,17.99,1,Debit Card,3,0.09,Romance
63,Other,Standard,1.38,0,Oceania,Desktop,13.99,0,Gift Card,4,1.38,Sci-Fi
38,Other,Premium,7.13,60,Europe,Desktop,17.99,1,PayPal,1,0.12,Drama
39,Other,Standard,7.27,31,Asia,Mobile,13.99,1,Crypto,1,0.23,Drama
52,Other,Premium,34.96,50,North America,Desktop,17.99,0,Credit Card,3,0.69,Horror
57,Other,Premium,7.31,53,Oceania,Tablet,17.99,1,PayPal,3,0.14,Romance
37,Male,Standard,3.66,5,Africa,Tablet,13.99,0,PayPal,1,0.61,Sci-Fi
53,Other,Standard,0.51,30,South America,Mobile,13.99,0,Debit Card,5,0.02,Horror
58,Female,Basic,31.06,38,North America,Mobile,8.99,0,PayPal,2,0.8,Sci-Fi
31,Other,Standard,0.68,58,South America,TV,13.99,1,Gift Card,5,0.01,Drama
38,Other,Premium,8.93,57,South America,Mobile,17.99,0,Debit Card,4,0.15,Drama
58,Female,Basic,3.41,34,Oceania,Tablet,8.99,1,Gift Card,2,0.1,Sci-Fi
20,Male,Basic,24.77,55,North America,Mobile,8.99,0,Debit Card,4,0.44,Documentary
69,Female,Basic,16.43,10,Oceania,Tablet,8.99,0,Debit Card,1,1.49,Action
55,Other,Basic,11.13,24,Asia,Laptop,8.99,0,Crypto,4,0.45,Romance
21,Other,Basic,0.54,36,Asia,TV,8.99,1,Credit Card,2,0.01,Sci-Fi
60,Female,Standard,5.02,26,Oceania,Tablet,13.99,0,Crypto,3,0.19,Horror
34,Other,Standard,1.34,28,Africa,Desktop,13.99,1,Crypto,3,0.05,Documentary
27,Other,Premium,5.07,33,Asia,Desktop,17.99,1,Gift Card,3,0.15,Action
44,Female,Basic,5.7,18,North America,Tablet,8.99,0,PayPal,2,0.3,Drama
36,Female,Premium,12.97,18,Europe,Tablet,17.99,0,Credit Card,2,0.68,Documentary
63,Male,Standard,15.51,9,South America,Laptop,13.99,0,PayPal,1,1.55,Action
36,Female,Standard,48.9,23,North America,Laptop,13.99,0,PayPal,1,2.04,Drama
34,Male,Standard,6.79,2,Oceania,Mobile,13.99,0,PayPal,2,2.26,Romance
43,Other,Standard,2.08,45,Asia,TV,13.99,1,Debit Card,3,0.05,Action
42,Female,Basic,5.67,2,Asia,Mobile,8.99,0,Debit Card,3,1.89,Horror
46,Male,Premium,36.23,16,South America,Desktop,17.99,0,Credit Card,4,2.13,Sci-Fi
37,Female,Basic,5.35,2,North America,Tablet,8.99,0,Gift Card,2,1.78,Drama
58,Female,Basic,11.9,36,Asia,Tablet,8.99,1,PayPal,3,0.32,Documentary
19,Other,Basic,8.23,34,Asia,TV,8.99,1,Crypto,3,0.24,Comedy
53,Female,Standard,21.38,53,Oceania,Tablet,13.99,0,Credit Card,5,0.4,Documentary
61,Female,Standard,4.19,30,South America,TV,13.99,1,Crypto,2,0.14,Comedy
37,Male,Premium,10.86,47,Africa,Desktop,17.99,1,Crypto,3,0.23,Romance
56,Female,Standard,3.8,26,Africa,Desktop,13.99,1,Credit Card,2,0.14,Romance
65,Female,Standard,50.15,13,South America,Laptop,13.99,0,Credit Card,3,3.58,Sci-Fi
33,Other,Premium,7.79,17,Asia,Desktop,17.99,0,Gift Card,3,0.43,Action
36,Female,Standard,15.28,54,North America,Tablet,13.99,1,Crypto,4,0.28,Drama
65,Other,Standard,9.15,30,Europe,Laptop,13.99,0,Gift Card,4,0.3,Horror
44,Other,Standard,14.25,25,South America,Laptop,13.99,0,Crypto,1,0.55,Comedy
36,Male,Standard,9.1,2,North America,Tablet,13.99,0,Debit Card,2,3.03,Drama
38,Female,Basic,0.32,16,South America,Tablet,8.99,1,Debit Card,3,0.02,Comedy
44,Female,Basic,1.03,15,Asia,Tablet,8.99,1,Gift Card,3,0.06,Drama
20,Female,Premium,60.37,8,Asia,Laptop,17.99,0,Debit Card,3,6.71,Sci-Fi
31,Other,Basic,7.32,23,Asia,Mobile,8.99,0,Gift Card,5,0.3,Documentary
33,Other,Premium,3.8,38,Oceania,Mobile,17.99,1,Crypto,2,0.1,Sci-Fi
50,Female,Premium,18.62,25,Africa,Tablet,17.99,0,Gift Card,5,0.72,Documentary
64,Male,Premium,16.62,58,Asia,Tablet,17.99,0,Credit Card,5,0.28,Documentary
40,Female,Premium,25.5,24,Asia,TV,17.99,0,Crypto,5,1.02,Action
67,Other,Basic,4.62,33,North America,Mobile,8.99,1,Crypto,5,0.14,Horror
61,Other,Standard,4.12,0,Africa,Desktop,13.99,0,Crypto,1,4.12,Romance
67,Male,Standard,0.08,20,North America,Mobile,13.99,1,Gift Card,2,0.0,Drama
53,Other,Basic,5.96,46,South America,Tablet,8.99,1,Credit Card,1,0.13,Drama
32,Male,Premium,3.32,12,Asia,Laptop,17.99,0,PayPal,4,0.26,Horror
31,Female,Standard,6.08,25,Europe,TV,13.99,0,Gift Card,2,0.23,Romance
69,Female,Premium,5.48,54,North America,Laptop,17.99,1,Gift Card,5,0.1,Action
55,Other,Basic,28.25,23,Africa,TV,8.99,0,Credit Card,1,1.18,Action
70,Male,Premium,5.62,25,Europe,Desktop,17.99,0,Credit Card,3,0.22,Comedy
70,Male,Standard,15.52,12,Africa,Mobile,13.99,0,Gift Card,5,1.19,Drama
70,Female,Standard,3.06,57,North America,TV,13.99,1,Credit Card,4,0.05,Comedy
27,Female,Basic,17.34,16,South America,Laptop,8.99,0,Credit Card,4,1.02,Sci-Fi
19,Male,Basic,9.09,56,South America,Laptop,8.99,1,Credit Card,3,0.16,Romance
63,Other,Basic,36.14,53,Europe,Mobile,8.99,0,Credit Card,4,0.67,Drama
47,Male,Basic,3.92,40,Oceania,Tablet,8.99,1,PayPal,5,0.1,Drama
27,Male,Premium,17.29,11,Europe,Laptop,17.99,0,Crypto,2,1.44,Comedy
33,Female,Basic,11.53,3,Europe,TV,8.99,0,Debit Card,5,2.88,Documentary
58,Female,Premium,8.53,48,Oceania,Laptop,17.99,0,PayPal,4,0.17,Horror
66,Other,Premium,1.02,15,Europe,Mobile,17.99,1,Gift Card,5,0.06,Comedy
55,Female,Standard,3.81,2,Oceania,TV,13.99,0,Gift Card,1,1.27,Sci-Fi
30,Male,Standard,9.58,35,South America,Tablet,13.99,1,Debit Card,3,0.27,Horror
70,Other,Standard,4.66,43,North America,TV,13.99,1,Debit Card,2,0.11,Horror
70,Male,Premium,18.46,8,North America,TV,17.99,0,Credit Card,4,2.05,Documentary
33,Female,Premium,11.79,15,Oceania,Tablet,17.99,0,Debit Card,4,0.74,Sci-Fi
57,Other,Standard,9.9,45,North America,Mobile,13.99,0,Debit Card,4,0.22,Documentary
54,Other,Premium,9.8,56,North America,Tablet,17.99,1,Crypto,4,0.17,Romance
30,Female,Standard,4.72,14,Africa,TV,13.99,1,Credit Card,3,0.31,Horror
31,Male,Standard,9.41,39,Europe,Tablet,13.99,0,PayPal,4,0.24,Documentary
18,Female,Premium,0.24,9,South America,TV,17.99,1,Credit Card,1,0.02,Drama
52,Male,Premium,3.12,9,South America,TV,17.99,1,PayPal,1,0.31,Comedy
36,Female,Premium,19.03,1,Asia,Desktop,17.99,0,Crypto,2,9.52,Sci-Fi
49,Female,Standard,8.43,2,Oceania,TV,13.99,0,Gift Card,1,2.81,Comedy
49,Female,Basic,7.02,55,South America,Mobile,8.99,1,Gift Card,3,0.13,Drama
40,Other,Basic,6.58,3,Asia,Desktop,8.99,0,PayPal,1,1.65,Drama
58,Female,Premium,14.52,42,Asia,Desktop,17.99,1,PayPal,1,0.34,Horror
56,Female,Standard,35.01,2,Asia,Desktop,13.99,0,Crypto,4,11.67,Sci-Fi
20,Other,Standard,5.85,15,Europe,Laptop,13.99,0,Crypto,2,0.37,Documentary
67,Other,Standard,9.09,37,South America,Laptop,13.99,1,Crypto,4,0.24,Horror
18,Female,Basic,7.7,33,North America,Laptop,8.99,1,Crypto,2,0.23,Action
68,Male,Standard,7.02,58,Oceania,Desktop,13.99,0,Debit Card,4,0.12,Romance
57,Female,Premium,4.83,3,Oceania,Desktop,17.99,0,Credit Card,4,1.21,Comedy
23,Female,Basic,17.3,22,Africa,Tablet,8.99,0,PayPal,2,0.75,Documentary
29,Male,Premium,6.93,13,Africa,Laptop,17.99,0,Credit Card,1,0.49,Drama
41,Female,Standard,3.35,57,Oceania,Tablet,13.99,1,Crypto,3,0.06,Horror
37,Female,Standard,3.94,2,Oceania,Mobile,13.99,0,Debit Card,2,1.31,Comedy
45,Female,Premium,0.12,14,Europe,TV,17.99,0,Debit Card,5,0.01,Documentary
47,Male,Premium,0.64,43,Africa,Desktop,17.99,1,Crypto,2,0.01,Romance
55,Other,Premium,7.53,8,Oceania,TV,17.99,0,Crypto,2,0.84,Horror
70,Other,Basic,11.44,3,Asia,TV,8.99,0,PayPal,4,2.86,Romance
42,Other,Basic,3.47,36,South America,Tablet,8.99,1,Credit Card,5,0.09,Documentary
33,Male,Standard,17.89,32,Asia,Mobile,13.99,0,Gift Card,4,0.54,Sci-Fi
57,Male,Basic,28.44,41,North America,Mobile,8.99,0,Credit Card,1,0.68,Comedy
64,Female,Standard,12.66,36,North America,Mobile,13.99,1,Crypto,2,0.34,Horror
69,Other,Premium,3.05,57,Europe,TV,17.99,1,PayPal,4,0.05,Comedy
27,Female,Basic,0.03,2,Africa,Mobile,8.99,1,Debit Card,3,0.01,Drama
39,Male,Premium,7.64,40,Oceania,Desktop,17.99,1,PayPal,1,0.19,Action
65,Male,Premium,5.02,51,Africa,Laptop,17.99,1,Crypto,3,0.1,Comedy
39,Other,Basic,12.17,18,South America,TV,8.99,0,Credit Card,5,0.64,Sci-Fi
52,Female,Standard,8.93,38,Africa,Desktop,13.99,1,Crypto,1,0.23,Horror
62,Other,Basic,30.35,29,Oceania,Tablet,8.99,0,Debit Card,2,1.01,Drama
52,Other,Basic,0.4,54,Europe,Desktop,8.99,1,Debit Card,1,0.01,Romance
43,Male,Standard,0.24,3,Europe,Mobile,13.99,1,Gift Card,3,0.06,Romance
32,Other,Standard,0.38,10,Asia,Desktop,13.99,0,Credit Card,5,0.03,Comedy
18,Female,Premium,9.88,11,South America,Laptop,17.99,0,Debit Card,4,0.82,Sci-Fi
45,Female,Basic,25.86,36,North America,Tablet,8.99,0,PayPal,3,0.7,Comedy
21,Male,Basic,28.27,26,Asia,Laptop,8.99,0,Gift Card,5,1.05,Documentary
63,Male,Basic,6.79,46,Asia,Tablet,8.99,1,Credit Card,1,0.14,Comedy
57,Male,Premium,14.69,12,Africa,Desktop,17.99,0,Crypto,5,1.13,Sci-Fi
24,Male,Standard,7.75,25,Europe,Laptop,13.99,0,Crypto,5,0.3,Action
56,Female,Premium,8.83,10,Europe,Tablet,17.99,0,Debit Card,1,0.8,Documentary
39,Other,Premium,18.98,37,Asia,Laptop,17.99,0,Gift Card,3,0.5,Comedy
66,Other,Basic,31.95,12,Africa,Mobile,8.99,0,Debit Card,4,2.46,Horror
38,Female,Premium,15.01,31,Africa,Desktop,17.99,0,Debit Card,5,0.47,Sci-Fi
49,Other,Basic,15.49,18,North America,Tablet,8.99,0,Credit Card,3,0.82,Documentary
25,Female,Basic,2.78,0,Oceania,TV,8.99,1,Debit Card,1,2.78,Drama
64,Male,Standard,28.71,15,South America,Mobile,13.99,0,PayPal,4,1.79,Documentary
70,Other,Premium,12.08,16,Oceania,Laptop,17.99,0,Gift Card,5,0.71,Comedy
46,Male,Standard,12.26,45,Africa,Tablet,13.99,1,PayPal,3,0.27,Documentary
62,Other,Basic,0.98,36,Europe,Desktop,8.99,1,Gift Card,4,0.03,Comedy
56,Female,Basic,2.98,37,South America,Desktop,8.99,1,Gift Card,4,0.08,Sci-Fi
66,Male,Basic,16.19,25,Africa,TV,8.99,0,Gift Card,4,0.62,Drama
25,Male,Basic,4.02,19,Europe,Laptop,8.99,1,Gift Card,3,0.2,Horror
45,Other,Basic,39.96,41,Oceania,Laptop,8.99,0,PayPal,5,0.95,Romance
29,Female,Standard,54.53,1,South America,Mobile,13.99,0,Debit Card,2,27.27,Sci-Fi
68,Other,Premium,3.15,1,Africa,Tablet,17.99,0,Credit Card,3,1.57,Horror
56,Male,Premium,24.37,26,Europe,Laptop,17.99,0,PayPal,3,0.9,Romance
35,Female,Premium,9.97,13,Africa,TV,17.99,0,Debit Card,5,0.71,Drama
51,Female,Premium,8.68,8,Africa,TV,17.99,0,PayPal,4,0.96,Documentary
24,Male,Premium,77.9,12,North America,TV,17.99,0,PayPal,1,5.99,Comedy
32,Male,Premium,28.61,22,North America,Tablet,17.99,0,Credit Card,4,1.24,Romance
38,Male,Basic,6.95,17,South America,Tablet,8.99,0,Credit Card,5,0.39,Documentary
27,Female,Standard,1.04,54,South America,Tablet,13.99,1,Crypto,3,0.02,Romance
49,Male,Standard,10.66,38,Asia,TV,13.99,1,PayPal,3,0.27,Drama
47,Male,Premium,20.61,56,Oceania,Desktop,17.99,0,Credit Card,1,0.36,Romance
59,Male,Premium,12.39,29,Oceania,Tablet,17.99,0,Credit Card,2,0.41,Action
64,Female,Basic,2.11,31,Africa,Tablet,8.99,1,Debit Card,4,0.07,Documentary
56,Male,Premium,3.93,27,Asia,TV,17.99,0,PayPal,4,0.14,Drama
41,Male,Premium,1.34,4,Europe,Laptop,17.99,0,PayPal,2,0.27,Action
65,Male,Basic,4.85,45,Africa,Laptop,8.99,1,Crypto,4,0.11,Romance
59,Other,Premium,7.26,30,Asia,Mobile,17.99,0,Gift Card,4,0.23,Drama
64,Male,Premium,31.16,47,Oceania,Mobile,17.99,0,Credit Card,5,0.65,Romance
55,Female,Premium,9.76,37,Europe,Desktop,17.99,1,Gift Card,2,0.26,Drama
51,Male,Standard,24.3,38,South America,Desktop,13.99,0,Debit Card,2,0.62,Horror
54,Male,Premium,2.1,50,Oceania,Tablet,17.99,1,Gift Card,1,0.04,Horror
